"name","type","year","month","session_order","talk_order","title","base_uri","mp3"
"Ciro Schmeil","saturday-afternoon",2021,10,1,2,"Fe para actuar y para llegar a ser","/general-conference/2021/10/23schmeil","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-2030-ciro-schmeil-32k-spa.mp3"
"Susan H. Porter","saturday-afternoon",2021,10,1,3,"El amor de Dios: El de mayor gozo para el alma","/general-conference/2021/10/24porter","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-2040-susan-h-porter-32k-spa.mp3"
"Erich W. Kopischke","saturday-afternoon",2021,10,1,4,"Tratar sobre la salud mental","/general-conference/2021/10/25kopischke","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-2050-erich-w-kopischke-32k-spa.mp3"
"Ronald A. Rasband","saturday-afternoon",2021,10,1,5,"Las cosas de mi alma","/general-conference/2021/10/26rasband","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-2060-ronald-a-rasband-32k-spa.mp3"
"Christoffel Golden","saturday-afternoon",2021,10,1,6,"La preparación para la segunda venida de Cristo","/general-conference/2021/10/27golden","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-2070-christoffel-golden-32k-spa.mp3"
"Moisés Villanueva","saturday-afternoon",2021,10,1,7,"Favorecido del Señor todos mis días","/general-conference/2021/10/28villanueva","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-2080-moises-villanueva-32k-spa.mp3"
"Gary E. Stevenson","saturday-afternoon",2021,10,1,8,"Simplemente hermoso; hermosamente simple","/general-conference/2021/10/29stevenson","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-2090-gary-e-stevenson-32k-spa.mp3"
"M. Russell Ballard","saturday-evening",2021,10,2,0,"“¿Me amas más que estos?”","/general-conference/2021/10/31ballard","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-3010-m-russell-ballard-32k-spa.mp3"
"Sharon Eubank","saturday-evening",2021,10,2,1,"Ruego que Él nos utilice","/general-conference/2021/10/32eubank","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-3020-sharon-eubank-32k-spa.mp3"
"Brent H. Nielson","saturday-evening",2021,10,2,2,"¿No hay bálsamo en Galaad?","/general-conference/2021/10/33nielson","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-3030-brent-h-nielson-32k-spa.mp3"
"Arnulfo Valenzuela","saturday-evening",2021,10,2,3,"Profundizar nuestra conversión a Jesucristo","/general-conference/2021/10/34valenzuela","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-3040-arnulfo-valenzuela-32k-spa.mp3"
"Bradley R. Wilcox","saturday-evening",2021,10,2,4,"La dignidad no significa estar libre de mancha","/general-conference/2021/10/35wilcox","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-3050-bradley-r-wilcox-32k-spa.mp3"
"Alfred Kyungu","saturday-evening",2021,10,2,5,"Ser un seguidor de Cristo","/general-conference/2021/10/36kyungu","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-3060-alfred-kyungu-32k-spa.mp3"
"Marcus B. Nash","saturday-evening",2021,10,2,6,"Alcen su luz","/general-conference/2021/10/37nash","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-3070-marcus-b-nash-32k-spa.mp3"
"Henry B. Eyring","saturday-evening",2021,10,2,7,"La fe para pedir y entonces actuar","/general-conference/2021/10/38eyring","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-3080-henry-b-eyring-32k-spa.mp3"
"Dieter F. Uchtdorf","sunday-morning",2021,10,3,0,"La restauración diaria","/general-conference/2021/10/41uchtdorf","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-4010-dieter-f-uchtdorf-32k-spa.mp3"
"Camille N. Johnson","sunday-morning",2021,10,3,1,"Inviten a Cristo a ser el autor de su historia","/general-conference/2021/10/42johnson","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-4020-camille-n-johnson-32k-spa.mp3"
"Dale G. Renlund","sunday-morning",2021,10,3,2,"La paz de Cristo pone fin a las enemistades","/general-conference/2021/10/43renlund","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-4030-dale-g-renlund-32k-spa.mp3"
"Vaiangina Sikahema","sunday-morning",2021,10,3,3,"Una casa de orden secuencial","/general-conference/2021/10/44sikahema","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-4040-vaiangina-sikahema-32k-spa.mp3"
"Quentin L. Cook","sunday-morning",2021,10,3,4,"La paz personal en tiempos difíciles","/general-conference/2021/10/46cook","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-4060-quentin-l-cook-32k-spa.mp3"
"Russell M. Nelson","sunday-morning",2021,10,3,5,"El templo y el cimiento espiritual de ustedes","/general-conference/2021/10/47nelson","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-4070-russell-m-nelson-32k-spa.mp3"
"Gerrit W. Gong","sunday-afternoon",2021,10,4,0,"Volver a confiar","/general-conference/2021/10/51gong","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-5010-gerrit-w-gong-32k-spa.mp3"
"L. Todd Budge","sunday-afternoon",2021,10,4,1,"Dar santidad al Señor","/general-conference/2021/10/52budge","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-5020-l-todd-budge-32k-spa.mp3"
"Anthony D. Perkins","sunday-afternoon",2021,10,4,2,"Acuérdate de tus santos que sufren, oh Dios nuestro","/general-conference/2021/10/53perkins","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-5030-anthony-d-perkins-32k-spa.mp3"
"Michael A. Dunn","sunday-afternoon",2021,10,4,3,"Un uno por ciento mejores","/general-conference/2021/10/54dunn","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-5040-michael-a-dunn-32k-spa.mp3"
"Sean Douglas","sunday-afternoon",2021,10,4,4,"Afrontar nuestros huracanes espirituales creyendo en Cristo","/general-conference/2021/10/55douglas","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-5050-sean-douglas-32k-spa.mp3"
"Carlos G. Revillo Jr.","sunday-afternoon",2021,10,4,5,"Milagros del evangelio de Jesucristo","/general-conference/2021/10/56revillo","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-5060-carlos-g-revillo-jr-32k-spa.mp3"
"Alvin F. Meredith III","sunday-afternoon",2021,10,4,6,"Miren a lo lejos","/general-conference/2021/10/57meredith","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-5070-alvin-f-meredith-iii-32k-spa.mp3"
"Neil L. Andersen","sunday-afternoon",2021,10,4,7,"El nombre de la Iglesia no es negociable","/general-conference/2021/10/58andersen","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-5080-neil-l-andersen-32k-spa.mp3"
"Russell M. Nelson","sunday-afternoon",2021,10,4,8,"Dediquen tiempo al Señor","/general-conference/2021/10/59nelson","https://media2.ldscdn.org/assets/general-conference/october-2021-general-conference/2021-10-5090-russell-m-nelson-32k-spa.mp3"
"Russell M. Nelson","saturday-morning",2021,4,0,0,"Mensaje de bienvenida","/general-conference/2021/04/11nelson","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-1010-russell-m-nelson-32k-spa.mp3"
"Dieter F. Uchtdorf","saturday-morning",2021,4,0,1,"Dios entre nosotros","/general-conference/2021/04/12uchtdorf","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-1020-dieter-f-uchtdorf-32k-spa.mp3"
"Joy D. Jones","saturday-morning",2021,4,0,2,"Conversaciones esenciales","/general-conference/2021/04/13jones","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-1030-joy-d-jones-32k-spa.mp3"
"Jan E. Newman","saturday-morning",2021,4,0,3,"Enseñar a la manera del Salvador","/general-conference/2021/04/14newman","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-1040-jan-e-newman-32k-spa.mp3"
"Gary E. Stevenson","saturday-morning",2021,4,0,4,"Corazones entrelazados","/general-conference/2021/04/15stevenson","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-1050-gary-e-stevenson-32k-spa.mp3"
"Gerrit W. Gong","saturday-morning",2021,4,0,5,"Lugar en el mesón","/general-conference/2021/04/16gong","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-1060-gerrit-w-gong-32k-spa.mp3"
"Henry B. Eyring","saturday-morning",2021,4,0,6,"Me encanta ver el templo","/general-conference/2021/04/17eyring","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-1070-henry-b-eyring-32k-spa.mp3"
"Jeffrey R. Holland","saturday-afternoon",2021,4,1,2,"No como el mundo la da","/general-conference/2021/04/23holland","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-2030-jeffrey-r-holland-32k-spa.mp3"
"Jorge T. Becerra","saturday-afternoon",2021,4,1,3,"Pobrecitos","/general-conference/2021/04/24becerra","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-2040-jorge-t-becerra-32k-spa.mp3"
"Dale G. Renlund","saturday-afternoon",2021,4,1,4,"Las injusticias exasperantes","/general-conference/2021/04/25renlund","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-2050-dale-g-renlund-32k-spa.mp3"
"Neil L. Andersen","saturday-afternoon",2021,4,1,5,"El trayecto personal de un hijo de Dios","/general-conference/2021/04/26andersen","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-2060-neil-l-andersen-32k-spa.mp3"
"Thierry K. Mutombo","saturday-afternoon",2021,4,1,6,"Seréis libres","/general-conference/2021/04/27mutombo","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-2070-thierry-k-mutombo-32k-spa.mp3"
"M. Russell Ballard","saturday-afternoon",2021,4,1,7,"Esperanza en Cristo","/general-conference/2021/04/28ballard","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-2080-m-russell-ballard-32k-spa.mp3"
"Quentin L. Cook","priesthood",2021,4,2,0,"Obispos: Pastores del rebaño del Señor","/general-conference/2021/04/31cook","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-3010-quentin-l-cook-32k-spa.mp3"
"Ahmad S. Corbitt","priesthood",2021,4,2,1,"¡Ustedes pueden recoger a Israel!","/general-conference/2021/04/32corbitt","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-3020-ahmad-s-corbitt-32k-spa.mp3"
"S. Gifford Nielsen","priesthood",2021,4,2,2,"¡Este es nuestro momento!","/general-conference/2021/04/33nielsen","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-3030-s-gifford-nielsen-32k-spa.mp3"
"Henry B. Eyring","priesthood",2021,4,2,3,"Bendecir en Su nombre","/general-conference/2021/04/34eyring","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-3040-henry-b-eyring-32k-spa.mp3"
"Dallin H. Oaks","priesthood",2021,4,2,4,"¿Qué ha hecho nuestro Salvador por nosotros?","/general-conference/2021/04/35oaks","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-3050-dallin-h-oaks-32k-spa.mp3"
"Russell M. Nelson","priesthood",2021,4,2,5,"Lo que estamos aprendiendo y que jamás olvidaremos","/general-conference/2021/04/36nelson","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-3060-russell-m-nelson-32k-spa.mp3"
"Ulisses Soares","sunday-morning",2021,4,3,0,"Jesucristo: El Cuidador de nuestra alma","/general-conference/2021/04/41soares","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-4010-ulisses-soares-32k-spa.mp3"
"Reyna I. Aburto","sunday-morning",2021,4,3,1,"No hay victoria para el sepulcro","/general-conference/2021/04/42aburto","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-4020-reyna-isabel-aburto-32k-spa.mp3"
"S. Mark Palmer","sunday-morning",2021,4,3,2,"Nuestra tristeza se convertirá en gozo","/general-conference/2021/04/43palmer","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-4030-s-mark-palmer-32k-spa.mp3"
"Edward Dube","sunday-morning",2021,4,3,3,"Proseguir a la meta","/general-conference/2021/04/44dube","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-4040-edward-dube-32k-spa.mp3"
"José A. Teixeira","sunday-morning",2021,4,3,4,"Recuerden el camino de regreso a casa","/general-conference/2021/04/45teixeira","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-4050-jose-a-teixeira-32k-spa.mp3"
"Taniela B. Wakolo","sunday-morning",2021,4,3,5,"Dios ama a Sus hijos","/general-conference/2021/04/46wakolo","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-4060-taniela-b-wakolo-32k-spa.mp3"
"Chi Hong (Sam) Wong","sunday-morning",2021,4,3,6,"Ellos no pueden prevalecer y nosotros no podemos caer","/general-conference/2021/04/47wong","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-4070-chi-hong-sam-wong-32k-spa.mp3"
"Michael John U. Teh","sunday-morning",2021,4,3,7,"Nuestro Salvador personal","/general-conference/2021/04/48teh","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-4080-michael-john-u-teh-32k-spa.mp3"
"Russell M. Nelson","sunday-morning",2021,4,3,8,"Cristo ha resucitado; la fe en Él moverá montes","/general-conference/2021/04/49nelson","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-4090-russell-m-nelson-32k-spa.mp3"
"Dallin H. Oaks","sunday-afternoon",2021,4,4,0,"En defensa de nuestra divinamente inspirada constitución","/general-conference/2021/04/51oaks","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-5010-dallin-h-oaks-32k-spa.mp3"
"Ronald A. Rasband","sunday-afternoon",2021,4,4,1,"He aquí, soy un Dios de milagros","/general-conference/2021/04/52rasband","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-5020-ronald-a-rasband-32k-spa.mp3"
"Timothy J. Dyches","sunday-afternoon",2021,4,4,2,"La luz se allega a la luz","/general-conference/2021/04/53dyches","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-5030-timothy-j-dyches-32k-spa.mp3"
"D. Todd Christofferson","sunday-afternoon",2021,4,4,3,"El porqué de la senda de los convenios","/general-conference/2021/04/54christofferson","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-5040-d-todd-christofferson-32k-spa.mp3"
"Alan R. Walker","sunday-afternoon",2021,4,4,4,"La gloriosa luz de la verdad","/general-conference/2021/04/55walker","https://media2.ldscdn.org/assets/general-conference/april-2021-general-conference/2021-04-5050-alan-r-walker-32k-spa.mp3"
