"name","type","year","month","session_order","talk_order","title","base_uri","mp3"
"Jorge F. Zeballos","saturday-afternoon",2009,10,1,3,"Tentar o Impossível","/general-conference/2009/10/attempting-the-impossible","https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-2040-elder-jorge-f-zeballos-64k-por.mp3"
"Tad R. Callister","saturday-afternoon",2009,10,1,4,"Joseph Smith — O Profeta da Restauração","/general-conference/2009/10/joseph-smith-prophet-of-the-restoration","https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-2050-elder-tad-r-callister-64k-por.mp3"
"Kent D. Watson","saturday-afternoon",2009,10,1,5,"Moderação em Todas as Coisas","/general-conference/2009/10/being-temperate-in-all-things","https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-2060-elder-kent-d-watson-64k-por.mp3"
"Neil L. Andersen","saturday-afternoon",2009,10,1,6,"“Arrependendo-vos (…) para que Eu Vos Cure”","/general-conference/2009/10/repent-that-i-may-heal-you","https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-2070-elder-neil-l-andersen-64k-por.mp3"
"Boyd K. Packer","saturday-afternoon",2009,10,1,7,"Oração e Inspiração","/general-conference/2009/10/prayer-and-promptings","https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-2080-president-boyd-k-packer-64k-por.mp3"
"M. Russell Ballard","priesthood",2009,10,2,0,"Pais e Filhos: Um Relacionamento Extraordinário","/general-conference/2009/10/fathers-and-sons-a-remarkable-relationship","https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-3010-elder-m-russell-ballard-64k-por.mp3"
"Walter F. González","priesthood",2009,10,2,1,"Exercer Mais Poder Como Portadores do Sacerdócio","/general-conference/2009/10/becoming-more-powerful-priesthood-holders","https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-3020-elder-walter-f-gonzalez-64k-por.mp3"
"Yoon Hwan Choi","priesthood",2009,10,2,2,"Adoro Rapazes Bagunceiros","/general-conference/2009/10/i-love-loud-boys","https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-3030-elder-yoon-hwan-choi-64k-por.mp3"
"Dieter F. Uchtdorf","priesthood",2009,10,2,3,"Dois Princípios para Quaisquer Condições Econômicas","/general-conference/2009/10/two-principles-for-any-economy","https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-3040-president-dieter-f-uchtdorf-64k-por.mp3"
"Henry B. Eyring","priesthood",2009,10,2,4,"Estejam Preparados","/general-conference/2009/10/be-ready","https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-3050-president-henry-b-eyring-64k-por.mp3"
"Thomas S. Monson","priesthood",2009,10,2,5,"Amansa Teu Temperamento","/general-conference/2009/10/school-thy-feelings-o-my-brother","https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-3060-president-thomas-s-monson-64k-por.mp3"
"Henry B. Eyring","sunday-morning",2009,10,3,0,"Nosso Exemplo Perfeito","/general-conference/2009/10/our-perfect-example","https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-4010-president-henry-b-eyring-64k-por.mp3"
"L. Tom Perry","sunday-morning",2009,10,3,1,"O Modo Antigo de Encarar o Futuro","/general-conference/2009/10/the-past-way-of-facing-the-future","https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-4020-elder-l-tom-perry-64k-por.mp3"
"H. David Burton","sunday-morning",2009,10,3,2,"Que a Virtude Adorne Teus Pensamentos","/general-conference/2009/10/let-virtue-garnish-your-thoughts","https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-4030-bishop-h-david-burton-64k-por.mp3"
"Ann M. Dibb","sunday-morning",2009,10,3,3,"Agarrar-se à Barra de Ferro","/general-conference/2009/10/hold-on","https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-4040-ann-m-dibb-64k-por.mp3"
"Russell M. Nelson","sunday-morning",2009,10,3,4,"Pedir, Buscar, Bater","/general-conference/2009/10/ask-seek-knock","https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-4050-elder-russell-m-nelson-64k-por.mp3"
"Thomas S. Monson","sunday-morning",2009,10,3,5,"O Que Fiz Hoje por Alguém?","/general-conference/2009/10/what-have-i-done-for-someone-today","https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-4060-president-thomas-s-monson-64k-por.mp3"
"Jeffrey R. Holland","sunday-afternoon",2009,10,4,0,"Segurança para a Alma","/general-conference/2009/10/safety-for-the-soul","https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-5010-elder-jeffrey-r-holland-64k-por.mp3"
"Quentin L. Cook","sunday-afternoon",2009,10,4,1,"Mordomia — Uma Responsabilidade Sagrada","/general-conference/2009/10/stewardship-a-sacred-trust","https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-5020-elder-quentin-l-cook-64k-por.mp3"
"Brent H. Nielson","sunday-afternoon",2009,10,4,2,"Um Chamado para a Nova Geração","/general-conference/2009/10/a-call-to-the-rising-generation","https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-5030-elder-brent-h-nielson-64k-por.mp3"
"Dale G. Renlund","sunday-afternoon",2009,10,4,3,"Preservar a Vigorosa Mudança de Coração","/general-conference/2009/10/preserving-the-hearts-mighty-change","https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-5040-elder-dale-g-renlund-64k-por.mp3"
"Michael T. Ringwood","sunday-afternoon",2009,10,4,4,"Facilidade e Empenho em Acreditar","/general-conference/2009/10/an-easiness-and-willingness-to-believe","https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-5050-elder-michael-t-ringwood-64k-por.mp3"
"Joseph W. Sitati","sunday-afternoon",2009,10,4,5,"As Bênçãos do Evangelho São para Todos","/general-conference/2009/10/blessings-of-the-gospel-available-to-all","https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-5060-elder-joseph-w-sitati-64k-por.mp3"
"Thomas S. Monson","sunday-afternoon",2009,10,4,7,"Comentários Finais","/general-conference/2009/10/closing-remarks","https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-5080-president-thomas-s-monson-64k-por.mp3"
"Julie B. Beck","women's",2009,10,5,0,"Sociedade de Socorro — Um Trabalho Sagrado","/general-conference/2009/10/relief-society-a-sacred-work","https://media2.ldscdn.org/assets/general-relief-society-meeting/2009-general-relief-society-meeting/2009-09-0010-julie-b-beck-64k-por.mp3"
"Silvia H. Allred","women's",2009,10,5,1,"Toda Mulher Precisa da Sociedade de Socorro","/general-conference/2009/10/every-woman-needs-relief-society","https://media2.ldscdn.org/assets/general-relief-society-meeting/2009-general-relief-society-meeting/2009-09-0020-silvia-h-allred-64k-por.mp3"
"Barbara Thompson","women's",2009,10,5,2,"Cuidado com o Vão","/general-conference/2009/10/mind-the-gap","https://media2.ldscdn.org/assets/general-relief-society-meeting/2009-general-relief-society-meeting/2009-09-0030-barbara-thompson-64k-por.mp3"
"Henry B. Eyring","women's",2009,10,5,3,"O Legado Duradouro da Sociedade de Socorro","/general-conference/2009/10/the-enduring-legacy-of-relief-society","https://media2.ldscdn.org/assets/general-relief-society-meeting/2009-general-relief-society-meeting/2009-09-0040-president-henry-b-eyring-64k-por.mp3"
"Thomas S. Monson","saturday-morning",2009,4,0,0,"Bem-Vindos à Conferência","/general-conference/2009/04/welcome-to-conference","https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-1010-president-thomas-s-monson-64k-por.mp3"
"Robert D. Hales","saturday-morning",2009,4,0,1,"Tornar-se Provedores Prudentes Temporal e Espiritualmente","/general-conference/2009/04/becoming-provident-providers-temporally-and-spiritually","https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-1020-elder-robert-d-hales-64k-por.mp3"
"Margaret S. Lifferth","saturday-morning",2009,4,0,2,"Respeito e Reverência","/general-conference/2009/04/respect-and-reverence","https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-1030-margaret-s-lifferth-64k-por.mp3"
"Michael A. Neider","saturday-morning",2009,4,0,3,"Quóruns: Princípios Revelados","/general-conference/2009/04/revealed-quorum-principles","https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-1040-michael-a-neider-64k-por.mp3"
"Allan F. Packer","saturday-morning",2009,4,0,4,"Encontrar Força em Tempos Difíceis","/general-conference/2009/04/finding-strength-in-challenging-times","https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-1050-elder-allan-f-packer-64k-por.mp3"
"D. Todd Christofferson","saturday-morning",2009,4,0,5,"O Poder dos Convênios","/general-conference/2009/04/the-power-of-covenants","https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-1060-elder-d-todd-christofferson-64k-por.mp3"
"Henry B. Eyring","saturday-morning",2009,4,0,6,"Adversidade","/general-conference/2009/04/adversity","https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-1070-president-henry-b-eyring-64k-por.mp3"
"M. Russell Ballard","saturday-afternoon",2009,4,1,3,"Aprender as Lições do Passado","/general-conference/2009/04/learning-the-lessons-of-the-past","https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-2040-elder-m-russell-ballard-64k-por.mp3"
"Quentin L. Cook","saturday-afternoon",2009,4,1,4,"O Plano de Nosso Pai: Grande o Suficiente para Incluir Todos os Seus Filhos","/general-conference/2009/04/our-fathers-plan-big-enough-for-all-his-children","https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-2050-elder-quentin-l-cook-64k-por.mp3"
"Kevin W. Pearson","saturday-afternoon",2009,4,1,5,"Fé no Senhor Jesus Cristo","/general-conference/2009/04/faith-in-the-lord-jesus-christ","https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-2060-elder-kevin-w-pearson-64k-por.mp3"
"Rafael E. Pino","saturday-afternoon",2009,4,1,6,"Fé em Meio à Adversidade","/general-conference/2009/04/faith-in-adversity","https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-2070-elder-rafael-e-pino-64k-por.mp3"
"Richard G. Scott","saturday-afternoon",2009,4,1,7," “Adorar no Templo: Fonte de Força e Poder em Épocas de Escassez”","/general-conference/2009/04/temple-worship-the-source-of-strength-and-power-in-times-of-need","https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-2080-elder-richard-g-scott-64k-por.mp3"
"Russell M. Nelson","saturday-afternoon",2009,4,1,8,"Ensinamentos das Orações do Salvador","/general-conference/2009/04/lessons-from-the-lords-prayers","https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-2090-elder-russell-m-nelson-64k-por.mp3"
"Boyd K. Packer","priesthood",2009,4,2,0,"Conselho aos Rapazes","/general-conference/2009/04/counsel-to-young-men","https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-3010-president-boyd-k-packer-64k-por.mp3"
"Richard C. Edgley","priesthood",2009,4,2,1," “A Responsabilidade É Sua”","/general-conference/2009/04/this-is-your-phone-call","https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-3020-bishop-richard-c-edgley-64k-por.mp3"
"Claudio R. M. Costa","priesthood",2009,4,2,2,"Responsabilidades do Sacerdócio","/general-conference/2009/04/priesthood-responsibilities","https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-3030-elder-claudio-r-m-costa-64k-por.mp3"
"Dieter F. Uchtdorf","priesthood",2009,4,2,3,"Fazemos uma Grande Obra, de Modo que Não Poderemos Descer","/general-conference/2009/04/we-are-doing-a-great-work-and-cannot-come-down","https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-3040-president-dieter-f-uchtdorf-64k-por.mp3"
"Henry B. Eyring","priesthood",2009,4,2,4," “Soldado Abatido!”","/general-conference/2009/04/man-down","https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-3050-president-henry-b-eyring-64k-por.mp3"
"Thomas S. Monson","priesthood",2009,4,2,5,"Dê o Melhor de Si","/general-conference/2009/04/be-your-best-self","https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-3060-president-thomas-s-monson-64k-por.mp3"
"Dieter F. Uchtdorf","sunday-morning",2009,4,3,0,"O Caminho do Discípulo","/general-conference/2009/04/the-way-of-the-disciple","https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-4010-president-dieter-f-uchtdorf-64k-por.mp3"
"Neil L. Andersen","sunday-morning",2009,4,3,1,"Achegar-nos a Ele","/general-conference/2009/04/come-unto-him","https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-4020-elder-neil-l-andersen-64k-por.mp3"
"Steven E. Snow","sunday-morning",2009,4,3,2,"Tocar a Vida","/general-conference/2009/04/get-on-with-our-lives","https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-4030-elder-steven-e-snow-64k-por.mp3"
"Barbara Thompson","sunday-morning",2009,4,3,3,"Se Fordes Fiéis, Ele Vos Salvará","/general-conference/2009/04/his-arm-is-sufficient","https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-4040-barbara-thompson-64k-por.mp3"
"Jeffrey R. Holland","sunday-morning",2009,4,3,4,"Não Havia Ninguém com Ele","/general-conference/2009/04/none-were-with-him","https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-4050-elder-jeffrey-r-holland-64k-por.mp3"
"Thomas S. Monson","sunday-morning",2009,4,3,5,"Tenham Bom Ânimo","/general-conference/2009/04/be-of-good-cheer","https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-4060-president-thomas-s-monson-64k-por.mp3"
"Dallin H. Oaks","sunday-afternoon",2009,4,4,0,"Serviço Abnegado","/general-conference/2009/04/unselfish-service","https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-5010-elder-dallin-h-oaks-64k-por.mp3"
"David A. Bednar","sunday-afternoon",2009,4,4,1,"Ter Honrosamente um Nome e uma Posição","/general-conference/2009/04/honorably-hold-a-name-and-standing","https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-5020-elder-david-a-bednar-64k-por.mp3"
"Gary E. Stevenson","sunday-afternoon",2009,4,4,2,"Lares Sagrados, Templos Sagrados","/general-conference/2009/04/sacred-homes-sacred-temples","https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-5030-elder-gary-e-stevenson-64k-por.mp3"
"José A. Teixeira","sunday-afternoon",2009,4,4,3,"Dons para Ajudar-nos a Navegar pela Vida","/general-conference/2009/04/gifts-to-help-us-navigate-our-life","https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-5040-elder-jose-a-teixeira-64k-por.mp3"
"F. Michael Watson","sunday-afternoon",2009,4,4,4,"Seus Servos, os Profetas","/general-conference/2009/04/his-servants-the-prophets","https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-5050-elder-f-michael-watson-64k-por.mp3"
"L. Tom Perry","sunday-afternoon",2009,4,4,5," “Trazei Almas a Mim”","/general-conference/2009/04/bring-souls-unto-me","https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-5060-elder-l-tom-perry-64k-por.mp3"
"Thomas S. Monson","sunday-afternoon",2009,4,4,6,"Até Voltarmos a Nos Encontrar","/general-conference/2009/04/until-we-meet-again","https://media2.ldscdn.org/assets/general-conference/april-2009-general-conference/2009-04-5070-president-thomas-s-monson-64k-por.mp3"
"Ann M. Dibb","young-women",2009,4,5,0,"Sê o Exemplo dos Fiéis","/general-conference/2009/04/be-thou-an-example-of-the-believers","https://media2.ldscdn.org/assets/general-young-women-meeting/2009-general-young-women-meeting/2009-03-0010-ann-m-dibb-64k-por.mp3"
"Thomas S. Monson","saturday-morning",2008,10,0,0,"Bem-Vindos à Conferência","/general-conference/2008/10/welcome-to-conference","https://media2.ldscdn.org/assets/general-conference/october-2008-general-conference/2008-10-1010-president-thomas-s-monson-64k-por.mp3"
"L. Tom Perry","saturday-morning",2008,10,0,1,"Viver com Simplicidade","/general-conference/2008/10/let-him-do-it-with-simplicity","https://media2.ldscdn.org/assets/general-conference/october-2008-general-conference/2008-10-1020-elder-l-tom-perry-64k-por.mp3"
"Silvia H. Allred","saturday-morning",2008,10,0,2,"Portanto Ide","/general-conference/2008/10/go-ye-therefore","https://media2.ldscdn.org/assets/general-conference/october-2008-general-conference/2008-10-1030-silvia-h-allred-64k-por.mp3"
"Neil L. Andersen","saturday-morning",2008,10,0,3,"Você Sabe o Suficiente","/general-conference/2008/10/you-know-enough","https://media2.ldscdn.org/assets/general-conference/october-2008-general-conference/2008-10-1040-elder-neil-l-andersen-64k-por.mp3"
"Marcos A. Aidukaitis","saturday-morning",2008,10,0,4,"Porque Ele Leu o Livro de Mórmon","/general-conference/2008/10/because-my-father-read-the-book-of-mormon","https://media2.ldscdn.org/assets/general-conference/october-2008-general-conference/2008-10-1050-elder-marcos-a-aidukaitis-64k-por.mp3"
"Dallin H. Oaks","saturday-morning",2008,10,0,5,"A Reunião Sacramental e o Sacramento","/general-conference/2008/10/sacrament-meeting-and-the-sacrament","https://media2.ldscdn.org/assets/general-conference/october-2008-general-conference/2008-10-1060-elder-dallin-h-oaks-64k-por.mp3"
